Time,Latitude,Longitude,Range,CorrectedRange,WetTropoCorrection,DryTropoCorrection,IonoCorrection
701122827.8742769,52.407039999999995, 13.642277,810564.4033,810562.0059,-0.0257,-2.3509,-0.0208
701122827.9237227,52.409887999999995, 13.640892,810565.4902,810563.0928,-0.0257,-2.3509,-0.0208
701122827.9731815,52.412738, 13.639507,810566.2951,810563.8976,-0.0257,-2.3510,-0.0208
701122828.0226281,52.415586, 13.638122,810566.4667,810564.0692,-0.0257,-2.3510,-0.0208
701122828.0720747,52.418434999999995, 13.636737,810567.2478,810564.8502,-0.0257,-2.3511,-0.0208
701122828.1215208,52.421284, 13.635351,810567.8955,810565.4979,-0.0257,-2.3511,-0.0208
701122828.1709669,52.424132, 13.633966,810569.2092,810566.8116,-0.0257,-2.3511,-0.0208
701122828.2204256,52.426981999999995, 13.632579999999999,810573.3137,810570.9160,-0.0257,-2.3512,-0.0208
701122828.2698843,52.429831, 13.631193999999999,810576.8414,810574.4437,-0.0257,-2.3512,-0.0208
701122828.31933,52.43268, 13.629807999999999,810577.6956,810575.2979,-0.0257,-2.3512,-0.0208
701122828.3687882,52.435528999999995, 13.628421,810578.3403,810575.9425,-0.0257,-2.3513,-0.0208
701122828.4182336,52.438376999999996, 13.627035,810578.6208,810576.2230,-0.0257,-2.3513,-0.0208
701122828.4676919,52.441227, 13.625648,810580.8358,810578.4380,-0.0257,-2.3513,-0.0208
701122828.5171375,52.444075, 13.624262,810572.3924,810569.9945,-0.0258,-2.3514,-0.0207
701122828.5665832,52.446923999999996, 13.622874999999999,810573.2988,810570.9009,-0.0258,-2.3514,-0.0207
701122828.6160414,52.449773, 13.621488,810572.6928,810570.2949,-0.0258,-2.3514,-0.0207
701122828.6654868,52.452621, 13.620101,810570.3965,810567.9985,-0.0258,-2.3515,-0.0207
701122828.7149451,52.45547, 13.618713,810571.1744,810568.7764,-0.0258,-2.3515,-0.0207
701122828.7644033,52.45832, 13.617326,810575.5769,810573.1789,-0.0258,-2.3515,-0.0207
701122828.8138614,52.461169, 13.615938,810576.2387,810573.8406,-0.0258,-2.3516,-0.0207
701122828.8633068,52.464017, 13.61455,810576.7232,810574.3251,-0.0258,-2.3516,-0.0207
701122828.912765,52.466865999999996, 13.613161999999999,810575.4715,810573.0734,-0.0258,-2.3516,-0.0207
701122828.9622233,52.469715, 13.611773999999999,810576.2266,810573.8284,-0.0258,-2.3517,-0.0207
703455628.3795984,52.332347, 13.689865999999999,810541.6689,810539.2603,-0.0434,-2.3409,-0.0242
703455628.4290571,52.335195999999996, 13.688485,810541.9145,810539.5059,-0.0434,-2.3409,-0.0242
703455628.478503,52.338046, 13.687104999999999,810542.5759,810540.1673,-0.0434,-2.3409,-0.0242
703455628.5279491,52.340894999999996, 13.685723999999999,810543.7698,810541.3613,-0.0434,-2.3410,-0.0242
703455628.5773952,52.343744, 13.684344,810542.8051,810540.3966,-0.0434,-2.3410,-0.0242
703455628.6268408,52.346593, 13.682962999999999,810543.0309,810540.6224,-0.0433,-2.3410,-0.0242
703455628.6762862,52.349441999999996, 13.681581999999999,810544.0142,810541.6057,-0.0433,-2.3410,-0.0242
703455628.7257318,52.352291, 13.680200999999999,810545.4438,810543.0353,-0.0433,-2.3410,-0.0242
703455628.7751772,52.35514, 13.67882,810541.6187,810539.2102,-0.0433,-2.3410,-0.0242
703455628.8246229,52.357988999999996, 13.677437999999999,810541.8837,810539.4752,-0.0433,-2.3410,-0.0242
703455628.8740811,52.360838, 13.676055999999999,810542.5471,810540.1386,-0.0433,-2.3411,-0.0242
703455628.9235394,52.363687999999996, 13.674674,810543.0805,810540.6720,-0.0432,-2.3411,-0.0242
703455628.972985,52.366537, 13.673292,810543.7637,810541.3552,-0.0432,-2.3411,-0.0242
703455629.0224304,52.369386, 13.671909999999999,810544.4022,810541.9937,-0.0432,-2.3411,-0.0242
703455629.0718749,52.372234999999996, 13.670528,810546.5795,810544.1709,-0.0432,-2.3412,-0.0242
703455629.1213329,52.375085, 13.669144999999999,810545.8107,810543.4020,-0.0432,-2.3413,-0.0242
703455629.1707785,52.377933, 13.667762999999999,810546.3097,810543.9010,-0.0432,-2.3413,-0.0242
703455629.2202239,52.380781999999996, 13.66638,810546.9707,810544.5619,-0.0432,-2.3414,-0.0242
703455629.2696695,52.383631, 13.664997,810547.6668,810545.2579,-0.0432,-2.3415,-0.0242
703455629.3191149,52.38648, 13.663613999999999,810549.1351,810546.7262,-0.0432,-2.3415,-0.0242
703455629.3685732,52.38933, 13.662231,810549.3440,810546.9350,-0.0432,-2.3416,-0.0242
703455629.4180188,52.392177999999994, 13.660848,810549.7752,810547.3662,-0.0432,-2.3416,-0.0242
703455629.4674642,52.395027, 13.659464,810550.2167,810547.8076,-0.0432,-2.3417,-0.0242
703455629.5169225,52.397877, 13.65808,810550.7445,810548.3353,-0.0433,-2.3418,-0.0241
703455629.5663681,52.400726, 13.656697,810551.2795,810548.8703,-0.0433,-2.3418,-0.0241
703455629.6158135,52.403574, 13.655313,810551.9250,810549.5157,-0.0433,-2.3419,-0.0241
703455629.6652718,52.406423999999994, 13.653927999999999,810553.1023,810550.6929,-0.0433,-2.3420,-0.0241
703455629.7147174,52.409273, 13.652543999999999,810574.4306,810572.0212,-0.0433,-2.3420,-0.0241
703455629.7641628,52.412121, 13.651159999999999,810555.9020,810553.4925,-0.0433,-2.3421,-0.0241
703455629.813621,52.414970999999994, 13.649775,810556.8030,810554.3934,-0.0433,-2.3422,-0.0241
703455629.8630667,52.41782, 13.648391,810559.8032,810557.3936,-0.0433,-2.3422,-0.0241
703455629.9125254,52.420669, 13.647005,810562.1889,810559.7792,-0.0433,-2.3423,-0.0241
703455629.9619715,52.423517999999994, 13.645621,810556.5169,810554.1071,-0.0433,-2.3424,-0.0241
703455630.0114307,52.426367, 13.644235,810557.0992,810554.6894,-0.0433,-2.3424,-0.0241
703455630.0608771,52.429216, 13.64285,810561.9257,810559.5159,-0.0433,-2.3424,-0.0241
703455630.1103232,52.432064999999994, 13.641464,810562.6854,810560.2755,-0.0433,-2.3424,-0.0241
703455630.1597819,52.434914, 13.640079,810563.2467,810560.8368,-0.0433,-2.3425,-0.0241
703455630.209228,52.437763, 13.638693,810563.4252,810561.0153,-0.0433,-2.3425,-0.0241
703455630.2586868,52.440611999999994, 13.637307,810562.7034,810560.2935,-0.0433,-2.3425,-0.0241
703455630.3081324,52.443461, 13.635921,810561.2722,810558.8622,-0.0433,-2.3425,-0.0241
703455630.3575907,52.44631, 13.634533999999999,810561.4647,810559.0547,-0.0433,-2.3425,-0.0241
703455630.4070363,52.449158, 13.633148,810561.9065,810559.4965,-0.0433,-2.3426,-0.0241
703455630.4564946,52.452008, 13.631761,810558.4663,810556.0563,-0.0433,-2.3426,-0.0241
703455630.5059402,52.454856, 13.630374,810558.6901,810556.2800,-0.0434,-2.3426,-0.0241
703455630.5553856,52.457705, 13.628988,810574.3817,810571.9716,-0.0434,-2.3426,-0.0241
703455630.6048439,52.460553999999995, 13.627600999999999,810564.1087,810561.6986,-0.0434,-2.3426,-0.0241
703455630.6542895,52.463401999999995, 13.626213,810564.7250,810562.3149,-0.0434,-2.3427,-0.0241
703455630.7037477,52.466252, 13.624825999999999,810565.0511,810562.6409,-0.0434,-2.3427,-0.0241
703455630.7532063,52.469100999999995, 13.623438,810563.9315,810561.5213,-0.0434,-2.3427,-0.0241
705788428.9753814,52.330779, 13.694072,810440.3207,810437.8737,-0.1067,-2.3059,-0.0344
705788429.0248258,52.333628, 13.692692,810462.4431,810459.9961,-0.1067,-2.3059,-0.0344
705788429.0742712,52.336478, 13.691312,810448.5537,810446.1067,-0.1067,-2.3059,-0.0344
705788429.1237168,52.339327, 13.689931999999999,810446.5620,810444.1150,-0.1067,-2.3059,-0.0344
705788429.1731622,52.342175999999995, 13.688552,810444.6251,810442.1781,-0.1067,-2.3059,-0.0344
705788429.2226079,52.345025, 13.687171,810462.5090,810460.0620,-0.1067,-2.3059,-0.0344
705788429.2720532,52.347874, 13.685791,810462.4356,810459.9886,-0.1067,-2.3059,-0.0344
705788429.3214989,52.350722999999995, 13.68441,810465.6572,810463.2102,-0.1067,-2.3059,-0.0344
705788429.3709445,52.353573, 13.683029,810466.6137,810464.1667,-0.1067,-2.3059,-0.0344
705788429.4203899,52.356421999999995, 13.681648,810466.7356,810464.2886,-0.1067,-2.3059,-0.0344
705788429.4698355,52.359271, 13.680266999999999,810461.9853,810459.5383,-0.1067,-2.3059,-0.0344
705788429.5192809,52.36212, 13.678885,810462.6386,810460.1917,-0.1067,-2.3058,-0.0344
705788429.5687268,52.364968999999995, 13.677503999999999,810463.2931,810460.8462,-0.1067,-2.3058,-0.0344
705788429.6181726,52.367818, 13.676122,810463.8617,810461.4148,-0.1067,-2.3058,-0.0344
705788429.6676188,52.370667, 13.67474,810464.4092,810461.9623,-0.1067,-2.3058,-0.0344
705788429.7170649,52.373515999999995, 13.673357999999999,810467.1592,810464.7123,-0.1067,-2.3058,-0.0344
705788429.7665236,52.376366, 13.671975999999999,810465.4834,810463.0365,-0.1067,-2.3058,-0.0344
705788429.8159568,52.379214, 13.670594,810466.4396,810463.9927,-0.1067,-2.3058,-0.0344
705788429.8654029,52.382062999999995, 13.669212,810467.1322,810464.6853,-0.1067,-2.3058,-0.0344
705788429.9148617,52.384913, 13.667829,810467.9118,810465.4649,-0.1067,-2.3058,-0.0344
705788429.9642949,52.387761, 13.666445999999999,810469.0695,810466.6226,-0.1067,-2.3058,-0.0344
705788430.0137405,52.390609999999995, 13.665064,810469.7699,810467.3230,-0.1067,-2.3058,-0.0344
705788430.0631742,52.393457999999995, 13.663680999999999,810469.9426,810467.4958,-0.1067,-2.3058,-0.0344
705788430.1126199,52.396307, 13.662298,810470.1235,810467.6767,-0.1067,-2.3057,-0.0344
705788430.1620653,52.399156, 13.660914,810470.8192,810468.3724,-0.1067,-2.3057,-0.0344
705788430.2115109,52.402004999999996, 13.659531,810471.3787,810468.9320,-0.1066,-2.3057,-0.0344
705788430.2609437,52.404852999999996, 13.658147999999999,810472.0228,810469.5761,-0.1066,-2.3057,-0.0344
705788430.310389,52.407702, 13.656763999999999,810473.8894,810471.4428,-0.1066,-2.3056,-0.0344
705788430.3598347,52.410551, 13.65538,810475.8949,810473.4483,-0.1066,-2.3056,-0.0344
705788430.4092929,52.413399999999996, 13.653996,810476.5865,810474.1400,-0.1066,-2.3056,-0.0344
705788430.4587383,52.416249, 13.652610999999998,810477.9766,810475.5301,-0.1066,-2.3056,-0.0344
705788430.5081711,52.419097, 13.651226999999999,810481.1791,810478.7327,-0.1065,-2.3055,-0.0343
705788430.5576293,52.421946999999996, 13.649842999999999,810483.4292,810480.9828,-0.1065,-2.3055,-0.0343
705788430.6070621,52.424794999999996, 13.648458,810476.2885,810473.8421,-0.1065,-2.3055,-0.0343
705788430.6565077,52.427644, 13.647072999999999,810476.9820,810474.5357,-0.1065,-2.3055,-0.0343
705788430.7059531,52.430492, 13.645688,810477.7705,810475.3242,-0.1065,-2.3054,-0.0343
705788430.7553856,52.433341, 13.644304,810479.0019,810476.5557,-0.1065,-2.3054,-0.0343
705788430.8048313,52.436189, 13.642918,810479.7991,810477.3529,-0.1065,-2.3054,-0.0343
705788430.8542895,52.439039, 13.641532999999999,810480.2564,810477.8103,-0.1064,-2.3054,-0.0343
705788430.9037223,52.441886999999994, 13.640146999999999,810480.7562,810478.3101,-0.1064,-2.3053,-0.0343
705788430.9531806,52.444736, 13.638760999999999,810481.1883,810478.7423,-0.1064,-2.3053,-0.0343
705788431.0026133,52.447584, 13.637376,810481.8793,810479.4333,-0.1064,-2.3053,-0.0343
705788431.0520706,52.450433, 13.635988999999999,810494.6986,810492.2526,-0.1064,-2.3053,-0.0343
705788431.1015034,52.453281, 13.634604,810495.1933,810492.7472,-0.1064,-2.3054,-0.0343
705788431.1509616,52.456131, 13.633217,810495.7446,810493.2985,-0.1064,-2.3054,-0.0343
705788431.2003944,52.458979, 13.631831,810495.8020,810493.3559,-0.1064,-2.3055,-0.0343
705788431.2498529,52.461828, 13.630443999999999,810497.5172,810495.0710,-0.1064,-2.3055,-0.0343
705788431.2992861,52.464676, 13.629057,810484.6849,810482.2387,-0.1063,-2.3056,-0.0343
705788431.3487322,52.467524, 13.62767,810484.9130,810482.4668,-0.1063,-2.3056,-0.0343
708121228.0105064,52.33025, 13.697039,810418.9515,810416.4377,-0.1709,-2.3015,-0.0414
708121228.0599401,52.333099, 13.69566,810397.9461,810395.4323,-0.1709,-2.3015,-0.0414
708121228.109386,52.335947999999995, 13.69428,810396.2797,810393.7660,-0.1708,-2.3015,-0.0414
708121228.1588194,52.338795999999995, 13.692900999999999,810401.8366,810399.3229,-0.1708,-2.3015,-0.0414
708121228.2082527,52.341645, 13.691521,810399.9069,810397.3933,-0.1707,-2.3015,-0.0414
708121228.2576988,52.344494, 13.690140999999999,810418.3483,810415.8347,-0.1707,-2.3015,-0.0414
708121228.3071444,52.347342999999995, 13.688761,810418.4694,810415.9558,-0.1707,-2.3015,-0.0414
708121228.3565898,52.350193, 13.68738,810417.9826,810415.4691,-0.1706,-2.3015,-0.0414
708121228.4060354,52.353041999999995, 13.685998999999999,810418.2239,810415.7104,-0.1706,-2.3015,-0.0414
708121228.4554682,52.355889999999995, 13.684619,810423.5248,810421.0114,-0.1705,-2.3015,-0.0414
708121228.5049009,52.358739, 13.683238,810416.9797,810414.4663,-0.1705,-2.3016,-0.0413
708121228.5543466,52.361588, 13.681856999999999,810417.6870,810415.1736,-0.1705,-2.3016,-0.0413
708121228.6037793,52.364436, 13.680475999999999,810418.2512,810415.7379,-0.1704,-2.3016,-0.0413
708121228.6532121,52.367284999999995, 13.679095,810418.9296,810416.4163,-0.1704,-2.3016,-0.0413
708121228.7026703,52.370135, 13.677712999999999,810419.5697,810417.0565,-0.1703,-2.3016,-0.0413
708121228.7521031,52.372983, 13.676331999999999,810422.7767,810420.2635,-0.1703,-2.3016,-0.0413
708121228.8015358,52.375831, 13.674951,810420.7994,810418.2862,-0.1703,-2.3016,-0.0413
708121228.8509812,52.378679999999996, 13.673568999999999,810421.4715,810418.9584,-0.1702,-2.3016,-0.0413
708121228.900414,52.381529, 13.672187,810422.1335,810419.6204,-0.1702,-2.3016,-0.0413
708121228.9498594,52.384378, 13.670803999999999,810422.6798,810420.1668,-0.1701,-2.3016,-0.0413
708121228.9992921,52.387226, 13.669421999999999,810423.5369,810421.0239,-0.1701,-2.3016,-0.0413
708121229.0487368,52.390074999999996, 13.66804,810424.8768,810422.3638,-0.1701,-2.3016,-0.0413
708121229.0981822,52.392924, 13.666656999999999,810425.2562,810422.7432,-0.1700,-2.3017,-0.0413
708121229.147615,52.395772, 13.665275,810426.1021,810423.5891,-0.1700,-2.3017,-0.0413
708121229.1970477,52.39862, 13.663891999999999,810425.9809,810423.4680,-0.1699,-2.3017,-0.0413
708121229.2464933,52.401469, 13.662509,810426.5551,810424.0422,-0.1699,-2.3018,-0.0413
708121229.295939,52.404317999999996, 13.661125,810427.1178,810424.6049,-0.1698,-2.3018,-0.0413
708121229.345372,52.407167, 13.659742,810427.7570,810425.2441,-0.1698,-2.3018,-0.0413
708121229.3948047,52.410014999999994, 13.658358999999999,810431.3505,810428.8376,-0.1697,-2.3019,-0.0413
708121229.4442375,52.412862999999994, 13.656975,810431.9690,810429.4561,-0.1697,-2.3019,-0.0413
708121229.4936957,52.415713, 13.655591,810432.6973,810430.1844,-0.1696,-2.3019,-0.0413
708121229.5431285,52.418561, 13.654207,810435.7833,810433.2705,-0.1696,-2.3020,-0.0413
708121229.592562,52.421409, 13.652823,810438.0465,810435.5337,-0.1695,-2.3020,-0.0413
708121229.6419952,52.424257, 13.651439,810431.5350,810429.0222,-0.1695,-2.3020,-0.0413
708121229.691441,52.427105999999995, 13.650055,810432.0658,810429.5530,-0.1694,-2.3021,-0.0413
708121229.7408745,52.429953999999995, 13.64867,810432.7634,810430.2506,-0.1694,-2.3021,-0.0413
708121229.7903204,52.432803, 13.647285,810433.4331,810430.9203,-0.1693,-2.3022,-0.0413
708121229.8397536,52.435651, 13.645900999999999,810434.1182,810431.6055,-0.1693,-2.3022,-0.0413
708121229.8891869,52.438499, 13.644516,810434.8880,810432.3753,-0.1692,-2.3022,-0.0413
708121229.938633,52.441348, 13.64313,810435.9083,810433.3956,-0.1692,-2.3023,-0.0413
708121229.988066,52.444196, 13.641745,810436.1281,810433.6154,-0.1691,-2.3023,-0.0413
708121230.0375113,52.447044999999996, 13.64036,810436.6397,810434.1270,-0.1691,-2.3023,-0.0413
708121230.0869453,52.449892999999996, 13.638974,810437.1082,810434.5956,-0.1690,-2.3023,-0.0413
708121230.136378,52.452740999999996, 13.637589,810451.4374,810448.9249,-0.1689,-2.3023,-0.0413
708121230.1858361,52.45559, 13.636201999999999,810444.8948,810442.3823,-0.1689,-2.3023,-0.0413
708121230.2352691,52.458438, 13.634815999999999,810445.8116,810443.2992,-0.1688,-2.3023,-0.0413
708121230.2847018,52.461285999999994, 13.633429999999999,810438.2394,810435.7270,-0.1688,-2.3023,-0.0413
708121230.3341472,52.464135, 13.632043999999999,810439.6232,810437.1109,-0.1687,-2.3023,-0.0413
708121230.38358,52.466983, 13.630657,810440.4308,810437.9185,-0.1687,-2.3023,-0.0413
708121230.4330256,52.469832, 13.629271,810440.1618,810437.6496,-0.1686,-2.3023,-0.0413
710454027.122374,52.331179, 13.695094,810450.7152,810448.2273,-0.1359,-2.3105,-0.0416
710454027.1718194,52.334029, 13.693715,810450.5494,810448.0614,-0.1359,-2.3105,-0.0416
710454027.2212651,52.336878, 13.692335,810450.4113,810447.9232,-0.1360,-2.3105,-0.0416
710454027.2707107,52.339726999999996, 13.690956,810446.3387,810443.8506,-0.1361,-2.3105,-0.0416
710454027.3201561,52.342576, 13.689575999999999,810450.1135,810447.6253,-0.1361,-2.3105,-0.0416
710454027.3695889,52.345425, 13.688196,810450.8023,810448.3141,-0.1362,-2.3105,-0.0416
710454027.4190347,52.348273999999996, 13.686815999999999,810450.5393,810448.0510,-0.1363,-2.3105,-0.0416
710454027.4684808,52.351122999999994, 13.685435,810450.3431,810447.8547,-0.1364,-2.3105,-0.0416
710454027.5179267,52.353972999999996, 13.684054999999999,810450.5845,810448.0961,-0.1364,-2.3104,-0.0415
710454027.5673728,52.356822, 13.682673999999999,810455.5298,810453.0413,-0.1365,-2.3104,-0.0415
710454027.6168189,52.359671, 13.681294,810449.8847,810447.3962,-0.1366,-2.3104,-0.0415
710454027.6662648,52.362519999999996, 13.679912999999999,810450.5200,810448.0314,-0.1366,-2.3104,-0.0415
710454027.7157109,52.365369, 13.678531,810451.1360,810448.6473,-0.1367,-2.3104,-0.0415
710454027.765157,52.368218, 13.67715,810451.7444,810449.2557,-0.1368,-2.3104,-0.0415
710454027.8146029,52.371068, 13.675768999999999,810452.4042,810449.9154,-0.1368,-2.3104,-0.0415
710454027.8640485,52.373917, 13.674387,810455.1719,810452.6831,-0.1369,-2.3104,-0.0415
710454027.9134939,52.376765999999996, 13.673005999999999,810453.8199,810451.3310,-0.1370,-2.3104,-0.0415
710454027.9629395,52.379615, 13.671624,810454.5160,810452.0270,-0.1370,-2.3104,-0.0415
710454028.0123851,52.382464, 13.670242,810455.0629,810452.5739,-0.1371,-2.3104,-0.0415
710454028.0618315,52.385313, 13.668859999999999,810455.7693,810453.2802,-0.1372,-2.3104,-0.0415
710454028.1112771,52.388161999999994, 13.667477,810456.7183,810454.2291,-0.1372,-2.3105,-0.0415
710454028.1607225,52.391011, 13.666094999999999,810457.6290,810455.1397,-0.1373,-2.3105,-0.0415
710454028.2101681,52.39386, 13.664712,810458.0712,810455.5818,-0.1374,-2.3105,-0.0415
710454028.2596135,52.396708999999994, 13.66333,810458.3398,810455.8503,-0.1374,-2.3106,-0.0415
710454028.3090718,52.399558999999996, 13.661945999999999,810458.7200,810456.2304,-0.1375,-2.3106,-0.0415
710454028.3585174,52.402407999999994, 13.660563,810459.3790,810456.8894,-0.1375,-2.3106,-0.0415
710454028.4079628,52.405257, 13.65918,810459.9375,810457.4478,-0.1376,-2.3106,-0.0415
710454028.4573956,52.408105, 13.657796999999999,810463.2284,810460.7386,-0.1376,-2.3107,-0.0415
710454028.5068283,52.410953, 13.656414,810463.8401,810461.3502,-0.1377,-2.3107,-0.0415
710454028.5562739,52.413802, 13.65503,810464.8103,810462.3203,-0.1378,-2.3107,-0.0415
710454028.605732,52.416652, 13.653646,810465.7640,810463.2739,-0.1378,-2.3108,-0.0415
710454028.6551647,52.4195, 13.652263,810469.9228,810467.4326,-0.1379,-2.3108,-0.0415
710454028.7046101,52.422349, 13.650877999999999,810463.7166,810461.2263,-0.1379,-2.3108,-0.0415
710454028.7540429,52.425197, 13.649495,810464.4158,810461.9254,-0.1380,-2.3109,-0.0415
710454028.8035011,52.428045999999995, 13.648109999999999,810465.0292,810462.5388,-0.1381,-2.3109,-0.0415
710454028.8529468,52.430895, 13.646725,810466.2455,810463.7550,-0.1381,-2.3109,-0.0415
710454028.9023795,52.433743, 13.645341,810467.2488,810464.7582,-0.1382,-2.3109,-0.0415
710454028.9518249,52.436592, 13.643956,810467.9213,810465.4306,-0.1382,-2.3110,-0.0415
710454029.0012832,52.439442, 13.642571,810468.5374,810466.0466,-0.1383,-2.3110,-0.0415
710454029.050715,52.44229, 13.641186,810468.9376,810466.4467,-0.1384,-2.3110,-0.0415
710454029.1001735,52.445139, 13.6398,810469.2074,810466.7165,-0.1384,-2.3110,-0.0415
710454029.149607,52.447987, 13.638415,810469.6743,810467.1833,-0.1385,-2.3110,-0.0415
710454029.1990528,52.450835999999995, 13.637029,810483.2243,810480.7333,-0.1385,-2.3110,-0.0415
710454029.2484989,52.453685, 13.635644,810483.6706,810481.1795,-0.1386,-2.3110,-0.0415
710454029.297945,52.456534, 13.634257999999999,810484.2300,810481.7389,-0.1386,-2.3110,-0.0415
710454029.3473909,52.459382, 13.632871999999999,810484.0205,810481.5293,-0.1387,-2.3110,-0.0415
710454029.396837,52.462230999999996, 13.631485,810471.2452,810468.7540,-0.1387,-2.3110,-0.0415
710454029.4462702,52.465078999999996, 13.630099,810472.4733,810469.9820,-0.1388,-2.3110,-0.0415
710454029.4957163,52.467928, 13.628713,810473.1201,810470.6288,-0.1388,-2.3110,-0.0415
712786823.718962,52.330757, 13.699973,810506.8655,810504.3915,-0.1407,-2.3029,-0.0304
712786823.7683947,52.333605, 13.698594,810506.3797,810503.9058,-0.1407,-2.3029,-0.0304
712786823.8178403,52.336453999999996, 13.697215,810506.3918,810503.9179,-0.1407,-2.3029,-0.0304
712786823.867286,52.339304, 13.695834999999999,810487.0410,810484.5671,-0.1406,-2.3029,-0.0304
712786823.9167314,52.342152999999996, 13.694455999999999,810497.8168,810495.3429,-0.1406,-2.3029,-0.0304
712786823.966177,52.345002, 13.693076,810505.5981,810503.1242,-0.1406,-2.3029,-0.0304
712786824.0156224,52.347851, 13.691695999999999,810505.2124,810502.7385,-0.1406,-2.3029,-0.0304
712786824.065067,52.350699999999996, 13.690316,810505.0517,810502.5777,-0.1407,-2.3029,-0.0304
712786824.1145124,52.35355, 13.688936,810510.8872,810508.4131,-0.1408,-2.3029,-0.0304
712786824.1639452,52.356398, 13.687555999999999,810511.0401,810508.5659,-0.1409,-2.3029,-0.0304
712786824.2134035,52.359248, 13.686174999999999,810503.5250,810501.0507,-0.1410,-2.3029,-0.0304
712786824.2628362,52.362096, 13.684795,810504.1956,810501.7211,-0.1411,-2.3029,-0.0304
712786824.3122945,52.364945999999996, 13.683413999999999,810504.8805,810502.4059,-0.1412,-2.3029,-0.0304
712786824.3617272,52.367795, 13.682032999999999,810505.5360,810503.0613,-0.1413,-2.3029,-0.0304
712786824.4111855,52.370644, 13.680651,810506.1666,810503.6918,-0.1414,-2.3029,-0.0304
712786824.4606309,52.373494, 13.679269999999999,810510.0304,810507.5555,-0.1415,-2.3029,-0.0304
712786824.5100765,52.376343, 13.677888999999999,810507.3988,810504.9238,-0.1416,-2.3030,-0.0304
712786824.5595348,52.379193, 13.676506999999999,810508.0615,810505.5864,-0.1417,-2.3030,-0.0304
712786824.6089804,52.382042, 13.675125,810508.6380,810506.1628,-0.1418,-2.3030,-0.0304
712786824.6584258,52.384890999999996, 13.673743,810509.2956,810506.8203,-0.1419,-2.3030,-0.0304
712786824.7078712,52.38774, 13.672360999999999,810509.9533,810507.4779,-0.1420,-2.3030,-0.0304
712786824.7573166,52.390589, 13.670978999999999,810511.7256,810509.2501,-0.1421,-2.3030,-0.0304
712786824.8067622,52.393437999999996, 13.669597,810512.5878,810510.1122,-0.1422,-2.3030,-0.0304
712786824.8562081,52.396287, 13.668213999999999,810513.2101,810510.7344,-0.1423,-2.3030,-0.0304
712786824.9056542,52.399136, 13.666832,810513.5405,810511.0647,-0.1424,-2.3030,-0.0304
712786824.9551129,52.401984999999996, 13.665448,810513.0650,810510.5891,-0.1425,-2.3030,-0.0304
712786825.0045595,52.404834, 13.664066,810513.7395,810511.2635,-0.1426,-2.3030,-0.0304
712786825.0540061,52.407683, 13.662682,810514.2903,810511.8141,-0.1428,-2.3031,-0.0304
712786825.1034646,52.410533, 13.661299,810514.9092,810512.4328,-0.1429,-2.3031,-0.0304
712786825.1529107,52.413382, 13.659915,810519.0312,810516.5546,-0.1431,-2.3032,-0.0304
712786825.2023566,52.416230999999996, 13.658532,810520.2791,810517.8023,-0.1432,-2.3032,-0.0304
712786825.2518027,52.41908, 13.657148,810522.8602,810520.3832,-0.1434,-2.3033,-0.0304
712786825.301261,52.421929, 13.655764,810526.5983,810524.1211,-0.1435,-2.3034,-0.0304
712786825.3507063,52.424777999999996, 13.65438,810518.1290,810515.6516,-0.1437,-2.3034,-0.0304
712786825.400152,52.427627, 13.652996,810518.7020,810516.2244,-0.1438,-2.3035,-0.0304
712786825.4496102,52.430476999999996, 13.651610999999999,810519.3813,810516.9035,-0.1439,-2.3035,-0.0304
712786825.4990685,52.433326, 13.650226,810520.0491,810517.5711,-0.1441,-2.3036,-0.0304
712786825.5485139,52.436175, 13.648842,810520.7001,810518.2219,-0.1442,-2.3037,-0.0303
712786825.5979595,52.439023999999996, 13.647457,810521.2743,810518.7958,-0.1444,-2.3037,-0.0303
712786825.6474178,52.441873, 13.646072,810521.9277,810519.4490,-0.1445,-2.3038,-0.0303
712786825.6968632,52.444722, 13.644687,810522.5744,810520.0955,-0.1447,-2.3038,-0.0303
712786825.7463214,52.447572, 13.643301,810523.1236,810520.6445,-0.1448,-2.3039,-0.0303
712786825.7957671,52.45042, 13.641916,810523.6580,810521.1787,-0.1450,-2.3040,-0.0303
712786825.8452125,52.453269, 13.64053,810527.7289,810525.2494,-0.1451,-2.3040,-0.0303
712786825.8946707,52.456119, 13.639144,810535.2577,810532.7780,-0.1453,-2.3041,-0.0303
712786825.9441161,52.458966999999994, 13.637758,810539.7906,810537.3107,-0.1454,-2.3041,-0.0303
712786825.9935744,52.461816999999996, 13.636372,810540.8402,810538.3601,-0.1456,-2.3042,-0.0303
712786826.0430188,52.464665, 13.634986,810542.8048,810540.3246,-0.1457,-2.3042,-0.0303
712786826.0924771,52.467515, 13.633599,810527.1252,810524.6450,-0.1458,-2.3042,-0.0303
715119621.2025743,52.332389, 13.678841,810495.8590,810493.3814,-0.1425,-2.3107,-0.0244
715119621.2520199,52.335238, 13.67746,810496.5240,810494.0464,-0.1425,-2.3107,-0.0244
715119621.3014655,52.338086999999994, 13.676079,810489.6403,810487.1627,-0.1426,-2.3107,-0.0244
715119621.3509109,52.340936, 13.674698,810487.7931,810485.3155,-0.1426,-2.3107,-0.0244
715119621.4003565,52.343785, 13.673316,810485.9981,810483.5204,-0.1426,-2.3107,-0.0244
