Time,Latitude,Longitude,LLH,CorrectedLLH
512165459.6936645,20.608807,23.962101999999998,685.4407,685.4446
512165459.7955355,20.614814,23.960642,683.0884,683.0922
512165459.8464711,20.617818,23.959912,689.1368,689.1407
512165459.8974066,20.620821,23.959180999999997,692.1248,692.1287
512165459.948342,20.623825,23.958451,694.6501,694.6540
512165459.9992776,20.626828,23.95772,696.8657,696.8696
512165460.0502119,20.629831,23.956989999999998,696.4806,696.4845
512165460.1011474,20.632835,23.95626,695.8302,695.8341
512165460.1520829,20.635838,23.955529,696.1912,696.1951
512165460.20301837,20.638842,23.954798999999998,696.2868,696.2908
512165460.25395393,20.641845,23.954068,696.6868,696.6907
512165460.3048894,20.644849,23.953338,696.6300,696.6339
512165460.35582495,20.647852,23.952607,697.7217,697.7257
512165460.40676045,20.650855999999997,23.951876,697.5487,697.5526
512165460.45769596,20.653859,23.951145999999998,697.4805,697.4845
512165460.50863147,20.656862999999998,23.950415,697.3108,697.3147
512165460.5595669,20.659865999999997,23.949685,697.5423,697.5462
512165460.6105025,20.662869,23.948954,697.3780,697.3820
512165461.2217295,20.698911,23.940185,705.0256,705.0297
512165461.27266496,20.701914,23.939453999999998,706.7730,706.7771
512165461.32360053,20.704918,23.938723,707.9827,707.9867
512165461.37453604,20.707921,23.937991999999998,709.0928,709.0968
512165461.42547154,20.710924,23.937261,710.5528,710.5568
512165461.4764068,20.713928,23.936529999999998,711.7407,711.7447
512165461.52734226,20.716931,23.935799,712.3917,712.3958
512165461.5782778,20.719935,23.935067999999998,713.3675,713.3716
512165461.62921333,20.722938,23.934337,714.2513,714.2554
512165461.68014884,20.725941,23.933605999999997,715.2319,715.2359
512165461.73108435,20.728945,23.932873999999998,715.7299,715.7339
512165461.78201985,20.731948,23.932143,716.8762,716.8803
512165462.69885755,20.786009,23.918979999999998,735.6389,735.6432
512165462.7497931,20.789012,23.918248,731.7402,731.7444
512165462.80072856,20.792015,23.917517,719.4095,719.4137
512165463.10634255,20.810035,23.913127,730.6495,730.6538
512165463.15727806,20.813039,23.912395,729.3191,729.3235
512165463.20821357,20.816042,23.911664,728.5417,728.5460
512165463.2591491,20.819045,23.910932,727.6962,727.7005
512165463.3100846,20.822049,23.9102,726.7862,726.7905
512165463.3610201,20.825052,23.909468999999998,726.0275,726.0319
512165463.4119556,20.828055,23.908737,737.6727,737.6771
512165463.46289116,20.831059,23.908005,737.3426,737.3469
512165463.5138266,20.834062,23.907273,736.8898,736.8941
512165463.5647621,20.837065,23.906540999999997,736.5075,736.5119
512165463.6156976,20.840068,23.905808999999998,735.6312,735.6356
512165463.6666331,20.843072,23.905078,734.3963,734.4007
512165463.7175687,20.846075,23.904346,734.4081,734.4124
512165463.76850414,20.849078,23.903613999999997,737.7213,737.7256
512165463.8194397,20.852082,23.902881999999998,732.8307,732.8351
512165464.83814883,20.912146999999997,23.888239,680.0328,680.0373
512165464.88908434,20.91515,23.887506,678.2808,678.2853
512165464.94001985,20.918153,23.886774,676.0687,676.0732
512165465.9077952,20.975213999999998,23.872854999999998,711.3366,711.3412
512165465.9587307,20.978218,23.872121999999997,712.9408,712.9454
512165466.0096662,20.981220999999998,23.871389,711.4108,711.4154
512165466.0606029,20.984223999999998,23.870656,714.6634,714.6680
512165466.11153847,20.987227,23.869923,714.7528,714.7574
512165466.1624739,20.99023,23.86919,714.6128,714.6174
512165466.2134091,20.993233,23.868457,713.9212,713.9258
512165466.26434475,20.996237,23.867724,713.8243,713.8290
512165466.31528014,20.99924,23.866992,710.4353,710.4399
512165466.36621565,21.002243,23.866259,709.7395,709.7442
512165466.5190222,21.011252,23.86406,707.9534,707.9581
512165467.02837634,21.041283999999997,23.856728,703.7301,703.7349
512165467.0793118,21.044287,23.855995,704.2420,704.2468
512165467.13024735,21.04729,23.855261,704.5205,704.5253
512165467.18118256,21.050293,23.854528,704.7391,704.7439
512165467.2321181,21.053296,23.853794999999998,705.0272,705.0320
512165467.28305364,21.056299,23.853061,703.7217,703.7265
512165467.33398914,21.059302,23.852328,704.9051,704.9099
512165467.38492465,21.062306,23.851595,704.5584,704.5632
512165467.43586016,21.065309,23.850861,703.7201,703.7249
512165467.48679566,21.068312,23.850127999999998,703.2508,703.2556
512165467.5377312,21.071315,23.849394,702.3160,702.3208
512165467.6905377,21.080323999999997,23.847194,702.9158,702.9206
512165467.7414732,21.083327,23.84646,705.3477,705.3525
512165468.65831333,21.137383,23.833253,712.0287,712.0335
512165468.8111198,21.146392,23.831051,711.7766,711.7815
512165468.8620553,21.149395,23.830316999999997,715.1735,715.1784
512165468.96392626,21.155400999999998,23.828848999999998,712.3433,712.3482
512165469.0148619,21.158403999999997,23.828115,712.6129,712.6178
512165469.21860266,21.170416,23.825179,701.1337,701.1387
512165469.2695382,21.173419,23.824444999999997,707.0266,707.0316
512165469.3204737,21.176422,23.82371,707.0197,707.0246
512165469.3714091,21.179425,23.822976,706.6662,706.6712
512165469.4223447,21.182427999999998,23.822242,708.7982,708.8032
512165469.47328013,21.185430999999998,23.821507999999998,706.3687,706.3737
512165469.52421564,21.188433999999997,23.820773,706.5343,706.5393
512165469.62608665,21.19444,23.819305,704.6265,704.6315
512165469.72795767,21.200446,23.817836,704.2408,704.2459
512165469.77889323,21.203449,23.817102,703.4818,703.4868
512165469.8298287,21.206452,23.816367,703.2527,703.2578
512165469.93169975,21.212457999999998,23.814899,701.6962,701.7013
512165469.9826352,21.215460999999998,23.814163999999998,703.1151,703.1202
512165470.0335717,21.218463999999997,23.81343,701.4023,701.4074
512165470.0845072,21.221467,23.812694999999998,703.2747,703.2798
512165470.13544273,21.22447,23.811961,704.0038,704.0090
512165470.18637824,21.227473,23.811225999999998,703.8947,703.8998
512165470.2373138,21.230476,23.810491,704.1414,704.1465
512165470.2882492,21.233479,23.809756999999998,704.7992,704.8043
512165470.33918476,21.236482,23.809022,704.3343,704.3394
512165470.3901202,21.239485,23.808287999999997,705.1120,705.1172
512165470.4410558,21.242487999999998,23.807553,704.8718,704.8770
512165470.4919913,21.245490999999998,23.806818,704.6605,704.6657
512165470.5429267,21.248493999999997,23.806084,704.0039,704.0090
512165471.0013461,21.27552,23.79947,705.5049,705.5101
512165471.0522806,21.278523,23.798735999999998,705.5632,705.5684
512165471.1032162,21.281526,23.798001,705.2356,705.2408
512165471.1541516,21.284529,23.797266,704.6175,704.6227
512165471.2050871,21.287532,23.796530999999998,703.9588,703.9640
512165471.2560227,21.290533999999997,23.795796,706.4934,706.4986
512165471.4088292,21.299543,23.793591,700.0541,700.0593
512165472.0200553,21.335577999999998,23.784768,692.5683,692.5736
512165472.07099175,21.338580999999998,23.784032999999997,693.5642,693.5695
512165472.4784758,21.362603999999997,23.77815,693.5816,693.5869
512165472.5294113,21.365607,23.777414,694.2000,694.2054
512165472.5803468,21.368609,23.776678999999998,692.5473,692.5526
512165472.6312823,21.371612,23.775942999999998,691.8144,691.8197
512165472.68221784,21.374615,23.775206999999998,688.8772,688.8826
512165472.73315334,21.377618,23.774472,689.3041,689.3095
512165472.78408885,21.380620999999998,23.773736,684.5220,684.5273
512165473.2425072,21.407646,23.767115,685.0073,685.0128
512165473.39531374,21.416655,23.764906999999997,684.4848,684.4903
512165473.4462492,21.419656999999997,23.764170999999997,682.0956,682.1011
512165473.4971848,21.42266,23.763434999999998,682.3230,682.3285
512165473.5481202,21.425663,23.762698999999998,682.7333,682.7388
512165476.4005093,21.593816,23.721452,590.2659,590.2718
512165476.45144486,21.596818,23.720715,588.8931,588.8990
512165476.5023803,21.599821,23.719977999999998,587.4585,587.4644
512165476.5533159,21.602824,23.719241,586.4287,586.4346
512165476.6042513,21.605826,23.718503,585.4911,585.4971
512165476.6551869,21.608829,23.717765999999997,583.7427,583.7486
512165476.7061224,21.611831,23.717029,583.2507,583.2566
512165476.75705785,21.614834,23.716291,576.1632,576.1692
512165476.80799365,21.617836999999998,23.715553999999997,573.2607,573.2666
512165476.85892916,21.620839,23.714817,570.9500,570.9560
512165476.90986466,21.623842,23.714078999999998,568.8222,568.8282
512165476.9608002,21.626845,23.713341999999997,568.4908,568.4968
512165477.0117357,21.629846999999998,23.712605,569.2055,569.2115
512165477.06267023,21.632849999999998,23.711866999999998,570.7454,570.7514
512165477.1136057,21.635852,23.711129999999997,571.1856,571.1916
512165477.16454124,21.638855,23.710392,571.5019,571.5079
512165480.7300269,21.849031,23.658714999999997,594.1969,594.2033
512165480.78096247,21.852034,23.657975999999998,595.9575,595.9640
512165482.0034132,21.924091,23.640233,613.4717,613.4783
512165482.05434966,21.927093,23.639492999999998,613.5476,613.5542
512165482.1562207,21.933097999999998,23.638014,613.1489,613.1555
512165482.20715624,21.9361,23.637275,617.8220,617.8287
512165482.25809175,21.939103,23.636535,614.4650,614.4716
512165482.30902725,21.942104999999998,23.635794999999998,615.0055,615.0121
512165483.1749297,21.993145,23.623217,615.3812,615.3879
512165483.2258651,21.996147,23.622477,613.4777,613.4845
512165484.804867,22.089216999999998,23.599524,579.4762,579.4832
512165484.8558026,22.092219,23.598782999999997,576.8366,576.8435
512165484.9067381,22.095221,23.598042,590.1613,590.1683
512165484.9576736,22.098222999999997,23.597300999999998,593.7878,593.7948
512165485.0086091,22.101225,23.59656,598.3208,598.3278
512165485.6707695,22.140254,23.586927,621.3013,621.3084
512165485.721705,22.143255999999997,23.586185999999998,622.7249,622.7320
512165485.7726405,22.146258,23.585445,624.2230,624.2301
512165485.82357603,22.149259999999998,23.584704,625.3762,625.3832
512165485.8745115,22.152262,23.583962,626.4309,626.4380
512165485.9254471,22.155264,23.583220999999998,626.8347,626.8417
512165485.9763825,22.158267,23.58248,627.8313,627.8384
512165486.02731895,22.161269,23.581737999999998,629.8295,629.8366
512165486.0782545,22.164271,23.580997,631.0533,631.0604
512165486.12918997,22.167272999999998,23.580256,629.3819,629.3890
512165486.1801253,22.170275,23.579514,629.9168,629.9239
512165486.23106074,22.173277,23.578772999999998,630.4069,630.4140
512165486.28199625,22.17628,23.578032,631.5437,631.5509
512165486.3329318,22.179282,23.577289999999998,631.4811,631.4883
512165486.38386726,22.182284,23.576549,630.2050,630.2122
512165486.43480283,22.185285999999998,23.575806999999998,628.9940,629.0012
512165486.4857381,22.188288,23.575066,627.8773,627.8845
512165486.5366736,22.19129,23.574323999999997,629.0195,629.0267
512165486.5876091,22.194291999999997,23.573583,629.9776,629.9847
512165486.63854456,22.197294,23.572841,646.2198,646.2269
512165486.6894801,22.200295999999998,23.572098999999998,642.4547,642.4618
512165486.74041563,22.203298999999998,23.571358,629.6494,629.6565
512165486.79135114,22.206301,23.570615999999998,646.3481,646.3552
512165486.84228665,22.209303,23.569875,649.6092,649.6164
512165486.8932221,22.212305,23.569132999999997,649.5938,649.6010
512165486.9950931,22.218308999999998,23.567649,649.5996,649.6068
512165487.1988342,22.230317,23.564681999999998,652.4927,652.4999
512165487.24976975,22.233318999999998,23.56394,654.0514,654.0586
512165487.35164076,22.239324,23.562457,651.8445,651.8518
512165487.6572535,22.257336,23.558004999999998,661.0250,661.0323
512165487.708189,22.260337999999997,23.557263,659.8626,659.8699
512165487.7591245,22.26334,23.556521,659.2795,659.2868
512165487.81006,22.266341999999998,23.555778999999998,658.8520,658.8593
512165489.0834477,22.341392,23.537219,616.1671,616.1745
512165489.1343832,22.344393999999998,23.536476,614.0090,614.0165
512165489.1853187,22.347396,23.535733999999998,612.0223,612.0298
512165489.2362543,22.350398,23.534990999999998,610.6686,610.6761
512165489.2871897,22.3534,23.534247999999998,609.5085,609.5160
512165489.3381253,22.356402,23.533504999999998,608.5869,608.5944
512165489.38906074,22.359403999999998,23.532763,607.5716,607.5791
512165489.4399963,22.362406,23.53202,607.1024,607.1099
512165489.4909318,22.365408,23.531277,606.8417,606.8492
512165489.54186726,22.368409999999997,23.530534,600.0869,600.0944
512165489.5928028,22.371412,23.529791,596.3816,596.3891
512165489.69467384,22.377416,23.528305,590.4437,590.4512
512165489.84748036,22.386422,23.526076,603.6194,603.6269
512165489.8984158,22.389423999999998,23.525333,599.1926,599.2001
512165489.9493514,22.392426,23.52459,597.3359,597.3434
512165490.2549653,22.410436999999998,23.520132,582.3261,582.3336
512165490.4077721,22.419442999999998,23.517902,573.7404,573.7480
512165491.528352,22.485484,23.501545,566.8678,566.8755
512165491.78302956,22.500493,23.497825,576.7447,576.7524
512165491.8339648,22.503494999999997,23.497082,575.7413,575.7490
512165491.8849004,22.506497,23.496337999999998,573.8236,573.8313
512165491.9867714,22.512501,23.49485,570.8607,570.8685
512165492.0377081,22.515503,23.494106,568.3707,568.3786
512165492.13957906,22.521506,23.492618,565.7339,565.7417
512165493.5148363,22.602553999999998,23.47252,580.3792,580.3871
512165493.5657719,22.605556,23.471776,577.2306,577.2385
512165494.27886987,22.647579999999998,23.461347999999997,566.2608,566.2689
512165494.43167645,22.656585,23.459113,561.6550,561.6631
512165494.4826119,22.659587,23.458368,563.3384,563.3465
512165494.53354746,22.662588,23.457622999999998,571.9742,571.9823
512165494.5844829,22.665589999999998,23.456878,573.8496,573.8577
512165494.6354185,22.668592,23.456132,579.8579,579.8660
512165494.6863539,22.671592999999998,23.455386999999998,573.9140,573.9221
512165494.7372894,22.674595,23.454642,582.2716,582.2797
512165494.788225,22.677597,23.453896999999998,581.4172,581.4253
512165494.83916044,22.680598,23.453152,581.5869,581.5951
512165494.890096,22.6836,23.452406,580.2997,580.3079
512165494.9410315,22.686602,23.451660999999998,579.0729,579.0811
512165494.99196696,22.689602999999998,23.450916,577.3971,577.4053
512165495.04290134,22.692605,23.45017,575.5873,575.5955
512165495.0938368,22.695607,23.449424999999998,577.5269,577.5351
512165495.14477235,22.698608,23.44868,566.2939,566.3021
512165495.1957078,22.70161,23.447934,575.4951,575.5034
512165495.24664336,22.704611,23.447188999999998,566.8114,566.8196
512165495.2975789,22.707613,23.446443,572.4029,572.4111
512165495.4503854,22.716618,23.444207,567.9500,567.9582
512165495.55225635,22.722621,23.442715999999997,564.3869,564.3952
512165495.6031919,22.725623,23.441969999999998,563.1474,563.1557
512165496.621903,22.785655,23.427052999999997,534.9403,534.9486
512165496.67283845,22.788656,23.426306999999998,534.1752,534.1836
512165496.72377396,22.791657999999998,23.425561,533.2225,533.2309
512165496.77470946,22.79466,23.424815,532.3914,532.3998
512165496.8256449,22.797660999999998,23.424069,531.6739,531.6823
512165496.8765805,22.800663,23.423323,531.6216,531.6300
512165496.927516,22.803663999999998,23.422576,530.0673,530.0757
512165496.9784515,22.806666,23.42183,529.6476,529.6560
512165497.02938604,22.809666999999997,23.421084,530.3701,530.3785
512165497.08032155,22.812669,23.420337999999997,530.3445,530.3529
512165497.13125706,22.815669999999997,23.419591,529.7550,529.7635
512165497.1821925,22.818672,23.418844999999997,528.8558,528.8643
512165497.2331281,22.821673,23.418098999999998,528.1826,528.1910
512165497.2840636,22.824675,23.417351999999998,527.3447,527.3531
512165497.3349991,22.827676,23.416605999999998,526.6414,526.6498
512165497.3859346,22.830678,23.41586,525.5733,525.5817
512165497.43687016,22.833679,23.415112999999998,524.4136,524.4220
512165497.4878056,22.836681,23.414367,523.7210,523.7294
512165497.5387409,22.839682999999997,23.413619999999998,522.5664,522.5749
512165497.5896764,22.842684,23.412874,522.1918,522.2003
512165497.6406119,22.845686,23.412126999999998,521.1780,521.1865
512165497.69154745,22.848686999999998,23.411381,520.2193,520.2278
512165497.7424829,22.851689,23.410633999999998,519.1847,519.1932
512165497.79341847,22.854689999999998,23.409886999999998,519.6687,519.6771
512165497.8443539,22.857692,23.409140999999998,519.0278,519.0362
512165497.8952894,22.860692999999998,23.408393999999998,518.6621,518.6706
512165497.946225,22.863695,23.407648,517.4223,517.4308
512165497.99716043,22.866695999999997,23.406900999999998,516.9919,517.0004
512165498.04809684,22.869698,23.406153999999997,516.7448,516.7533
512165498.0990324,22.872698999999997,23.405407,516.2752,516.2837
512165498.14996785,22.875701,23.404660999999997,517.4172,517.4257
512165498.2009034,22.878702,23.403914,517.6734,517.6820
512165498.25183886,22.881704,23.403167,517.3076,517.3161
512165498.3027744,22.884705,23.40242,516.9495,516.9580
512165498.35370994,22.887705999999998,23.401673,517.0615,517.0701
512165498.40464544,22.890708,23.400926,517.0855,517.0941
512165498.45558095,22.893708999999998,23.40018,517.2514,517.2600
512165498.50651646,22.896711,23.399433,516.9295,516.9381
512165498.55745196,22.899711999999997,23.398685999999998,516.7264,516.7350
512165498.6083875,22.902714,23.397938999999997,516.9241,516.9327
512165498.659323,22.905715,23.397192,514.6904,514.6990
512165498.7102585,22.908717,23.396445,513.5726,513.5813
512165498.76119405,22.911718,23.395698,511.8388,511.8474
512165498.8121295,22.91472,23.394951,509.6313,509.6399
512165498.86306506,22.917721,23.394202999999997,509.3891,509.3978
512165498.9140006,22.920721999999998,23.393456,508.3190,508.3277
512165498.964936,22.923724,23.392709,508.3366,508.3453
512165499.0158716,22.926724999999998,23.391962,507.3577,507.3664
512165499.06680584,22.929727,23.391215,510.7297,510.7384
512165499.11774135,22.932727999999997,23.390468,511.2784,511.2871
512165499.16867685,22.93573,23.38972,510.3382,510.3470
512165499.21961236,22.938731,23.388973,508.9658,508.9745
512165499.2705479,22.941732,23.388226,506.5778,506.5865
512165499.3214834,22.944734,23.387479,519.3407,519.3494
512165499.37241894,22.947734999999998,23.386730999999997,519.9039,519.9127
512165499.4233544,22.950737,23.385984,521.9864,521.9951
512165499.4742899,22.953737999999998,23.385237,521.2263,521.2350
512165499.52522546,22.956739,23.384489,520.6534,520.6622
512165499.5761609,22.959740999999998,23.383741999999998,520.1303,520.1391
512165499.62709635,22.962742,23.382994,519.7903,519.7990
512165499.6780319,22.965743999999997,23.382247,519.1649,519.1737
512165499.72896737,22.968745,23.381498999999998,518.7457,518.7545
512165499.779903,22.971746,23.380751999999998,518.3931,518.4019
512165499.8308384,22.974747999999998,23.380004,517.9155,517.9242
512165499.88177395,22.977749,23.379257,517.3185,517.3273
512165499.93270946,22.980750999999998,23.378508999999998,516.8513,516.8601
512165499.9836449,22.983752,23.377762,516.3570,516.3658
512165500.0345814,22.986753,23.377014,515.3574,515.3662
512165500.0855169,22.989755,23.376265999999998,515.3850,515.3939
512165500.69674295,23.025771,23.367293,514.2145,514.2234
512165500.7476785,23.028772,23.366545,512.4231,512.4319
512165500.79861397,23.031774,23.365797,513.0030,513.0119
512165500.84954953,23.034775,23.365049,516.2809,516.2898
512165500.90048504,23.037775999999997,23.364300999999998,515.5281,515.5369
512165500.95142055,23.040778,23.363553,516.1790,516.1879
512165501.0023558,23.043779,23.362804,515.9222,515.9311
512165501.0532926,23.04678,23.362056,515.1459,515.1548
512165501.104228,23.049782,23.361307999999998,514.6578,514.6667
512165501.1551635,23.052782999999998,23.36056,514.1423,514.1512
512165501.2060991,23.055784,23.359811999999998,513.8561,513.8651
512165501.25703454,23.058785999999998,23.359064,513.0725,513.0814
512165501.3079701,23.061787,23.358314999999997,512.4617,512.4706
512165501.3589053,23.064788,23.357567,511.3554,511.3644
512165501.4098409,23.067788999999998,23.356818999999998,510.4632,510.4721
512165501.4607764,23.070791,23.356071,509.8629,509.8718
512165501.51171184,23.073791999999997,23.355321999999997,509.0510,509.0600
512165501.9701314,23.100804,23.348585999999997,502.2071,502.2161
512165502.02106684,23.103804999999998,23.347838,501.9895,501.9985
512165502.07200146,23.106806,23.347089,501.3313,501.3403
512165502.12293696,23.109807,23.346341,501.0212,501.0302
512165502.1738727,23.112809,23.345592,500.5827,500.5917
512165502.2248082,23.11581,23.344842999999997,500.0082,500.0172
512165502.27574366,23.118810999999997,23.344095,499.6745,499.6836
512165502.326679,23.121812,23.343346,499.2236,499.2327
512165502.37761444,23.124814,23.342596999999998,498.5717,498.5808
512165502.42855,23.127815,23.341849,498.3597,498.3688
512165502.4794855,23.130816,23.341099999999997,499.3572,499.3663
512165502.530421,23.133817,23.340351,499.8453,499.8544
512165502.5813565,23.136819,23.339602,502.3234,502.3325
512165502.6322921,23.13982,23.338853,504.3248,504.3339
512165502.68322754,23.142820999999998,23.338103999999998,504.5358,504.5450
512165502.73416305,23.145822,23.337356,504.5975,504.6066
512165502.78509855,23.148823,23.336606999999997,504.7910,504.8002
512165502.83603406,23.151825,23.335857999999998,504.7653,504.7744
512165502.8869696,23.154826,23.335109,505.2008,505.2100
512165502.9379051,23.157826999999997,23.33436,504.2717,504.2809
512165502.98884064,23.160828,23.333610999999998,503.8235,503.8327
512165503.03977704,23.163829999999997,23.332862,503.5736,503.5828
512165503.0907125,23.166831,23.332113,503.5711,503.5803
512165503.4472611,23.187839,23.326869,506.1327,506.1419
512165503.4981966,23.190839999999998,23.326119,506.5881,506.5973
512165503.5491321,23.193841,23.32537,507.2329,507.2421
512165503.6000676,23.196842999999998,23.324621,507.2454,507.2546
512165503.6510031,23.199844,23.323871,507.4868,507.4960
512165503.7019386,23.202845,23.323121999999998,507.2689,507.2781
512165503.75287414,23.205845999999998,23.322373,506.9932,507.0024
512165503.80380964,23.208847,23.321623,506.6174,506.6267
512165503.8547452,23.211848,23.320874,506.1308,506.1401
512165503.90568066,23.21485,23.320124999999997,505.6406,505.6499
512165503.9566162,23.217851,23.319374999999997,504.9814,504.9907
512165504.00755167,23.220852,23.318626,504.7275,504.7368
512165504.058486,23.223853,23.317876,504.1826,504.1919
512165504.1094215,23.226854,23.317127,503.4348,503.4442
512165504.160357,23.229855,23.316377,503.3671,503.3764
512165504.2112925,23.232855999999998,23.315627,502.9652,502.9745
512165504.262228,23.235858,23.314878,502.4189,502.4282
512165504.3131635,23.238858999999998,23.314128,502.0988,502.1081
512165504.364099,23.24186,23.313378999999998,502.0811,502.0905
512165504.41503453,23.244861,23.312628999999998,501.6726,501.6819
512165504.4659701,23.247861999999998,23.311878999999998,501.9607,501.9701
512165504.51690555,23.250863,23.311128999999998,501.2504,501.2598
512165504.567841,23.253864,23.31038,500.2323,500.2416
512165504.61877656,23.256864999999998,23.30963,490.2667,490.2761
512165504.669712,23.259867,23.30888,491.2881,491.2974
512165504.72064763,23.262867999999997,23.30813,491.5499,491.5593
512165504.771583,23.265869,23.30738,492.2012,492.2106
512165504.8225185,23.26887,23.306631,492.4168,492.4262
512165504.8734541,23.271870999999997,23.305881,491.7365,491.7459
512165504.92438954,23.274872,23.305131,491.4770,491.4864
512165504.9753251,23.277873,23.304381,491.6625,491.6719
512165505.02626157,23.280873999999997,23.303631,490.6973,490.7067
512165505.0771971,23.283875,23.302881,491.3048,491.3142
512165505.1281326,23.286877,23.302131,494.4164,494.4258
512165505.1790681,23.289877999999998,23.301381,494.5946,494.6040
512165505.2300036,23.292879,23.300631,494.7696,494.7790
512165505.28093916,23.29588,23.299881,494.9899,494.9994
512165505.3318746,23.298880999999998,23.299129999999998,494.9866,494.9961
512165505.3828101,23.301882,23.298379999999998,494.9332,494.9427
512165505.4337456,23.304883,23.297629999999998,494.9119,494.9214
512165505.4846811,23.307883999999998,23.296879999999998,494.8061,494.8156
512165505.5356167,23.310885,23.296129999999998,494.3981,494.4075
512165505.5865521,23.313886,23.295379999999998,493.4733,493.4827
512165505.6374877,23.316886999999998,23.294629,493.5655,493.5749
512165505.892165,23.331892,23.290878,492.1398,492.1493
512165505.94310045,23.334892999999997,23.290127,491.4064,491.4159
512165505.9940359,23.337895,23.289376999999998,490.6505,490.6600
512165506.0449706,23.340895999999997,23.288626,490.4500,490.4595
512165506.29964805,23.355901,23.284874,487.4578,487.4673
512165506.3505835,23.358902,23.284122999999997,486.6984,486.7079
512165506.605261,23.373907,23.280369999999998,477.8431,477.8528
512165506.7071318,23.379908999999998,23.278868,477.4049,477.4145
512165506.75806737,23.38291,23.278118,478.0983,478.1079
512165507.31835884,23.41592,23.269857,485.1350,485.1447
512165507.77677846,23.442929,23.263097,493.4182,493.4280
512165508.03145474,23.457933999999998,23.259339999999998,496.2976,496.3074
512165508.0823903,23.460933999999998,23.258589,497.0137,497.0235
512165508.1333258,23.463935,23.257837,497.7567,497.7665
512165508.18426126,23.466936,23.257085999999997,497.8714,497.8812
512165508.2351968,23.469936999999998,23.256334,496.2395,496.2493
512165508.28613234,23.472938,23.255582999999998,498.6376,498.6474
512165508.33706784,23.475939,23.254831,499.2247,499.2346
512165508.38800335,23.478939999999998,23.25408,500.0482,500.0581
512165508.4389388,23.481941,23.253328,500.3455,500.3554
512165508.48987436,23.484942,23.252575999999998,499.1647,499.1746
512165508.54080987,23.487942999999998,23.251825,497.6005,497.6104
512165508.5917454,23.490942999999998,23.251072999999998,507.2769,507.2867
512165508.6426809,23.493944,23.250321,508.3521,508.3619
512165508.69361645,23.496945,23.24957,511.8611,511.8709
512165508.89735836,23.508948999999998,23.246563,508.4780,508.4879
512165508.948294,23.51195,23.245811,513.6362,513.6461
512165508.9992294,23.51495,23.245058999999998,507.5736,507.5835
512165510.2726171,23.589971,23.226255,473.5339,473.5439
512165510.32355255,23.592972,23.225502,473.1323,473.1423
512165510.8329076,23.62298,23.217976,468.1518,468.1619
512165510.8838432,23.62598,23.217223,467.7255,467.7356
512165510.9347787,23.628981,23.216469999999997,467.2745,467.2846
512165510.9857142,23.631981999999997,23.215718,466.8944,466.9045
512165511.03665066,23.634983,23.214965,465.9531,465.9632
512165511.0875861,23.637983,23.214212,465.1730,465.1831
512165511.1385217,23.640984,23.213459,464.3605,464.3706
512165511.1894571,23.643985,23.212705999999997,464.0659,464.0760
512165511.2403926,23.646986,23.211952999999998,463.1112,463.1213
512165511.29132813,23.649986,23.211199999999998,462.6124,462.6225
512165511.34226364,23.652987,23.210447,462.0759,462.0861
512165511.39319915,23.655988,23.209694,461.4027,461.4129
512165511.44413465,23.658989,23.208941,460.9080,460.9182
512165511.4950699,23.661989,23.208188,460.3392,460.3494
512165511.5460054,23.66499,23.207435,460.4228,460.4330
512165511.596941,23.667991,23.206682,459.8124,459.8225
512165511.64787644,23.670990999999997,23.205928999999998,461.0587,461.0688
512165511.698812,23.673992,23.205175999999998,462.3007,462.3108
512165511.7497475,23.676993,23.204421999999997,463.1318,463.1419
512165511.80068296,23.679994,23.203668999999998,464.5043,464.5145
512165511.8516185,23.682993999999997,23.202916,464.2731,464.2833
512165511.90255404,23.685995,23.202163,464.1454,464.1556
512165511.95348954,23.688996,23.201408999999998,463.7506,463.7608
512165512.00442505,23.691996,23.200656,463.8452,463.8554
512165512.05535954,23.694996999999997,23.199903,463.3709,463.3811
512165512.1062951,23.697998,23.19915,463.3684,463.3786
512165512.15723056,23.700998,23.198396,462.9729,462.9831
512165512.2081661,23.703999,23.197643,462.5743,462.5846
512165512.2591016,23.706999999999997,23.196889,462.2302,462.2404
512165512.31003714,23.709999999999997,23.196136,461.9457,461.9559
512165512.36097264,23.713001,23.195382,461.7304,461.7407
512165512.41190815,23.716002,23.194629,461.5413,461.5515
512165512.4628434,23.719002,23.193875,461.1974,461.2076
512165512.5137789,23.722002999999997,23.193122,461.1285,461.1388
512165512.56471443,23.725004,23.192368,460.7483,460.7585
512165512.61564994,23.728004,23.191615,460.3122,460.3225
512165512.66658545,23.731005,23.190860999999998,459.6392,459.6495
512165512.71752095,23.734005999999997,23.190106999999998,459.1819,459.1921
512165512.76845646,23.737005999999997,23.189353999999998,458.5419,458.5522
512165512.81939197,23.740007,23.188599999999997,457.6624,457.6727
512165512.8703275,23.743008,23.187846,456.7529,456.7632
512165512.921263,23.746008,23.187092999999997,447.2533,447.2636
512165512.9721985,23.749008999999997,23.186339,446.7979,446.8082
512165513.0231349,23.75201,23.185585,444.4620,444.4723
512165513.07407045,23.75501,23.184831,445.1765,445.1868
512165513.1250059,23.758011,23.184077,447.5190,447.5293
512165513.17594147,23.761011,23.183322999999998,450.9343,450.9446
512165513.2268769,23.764011999999997,23.182568999999997,449.8701,449.8804
512165513.2778125,23.767013,23.181815999999998,449.2047,449.2150
